page_number,zpid,url,imgHouse,address,price,unformattedPrice,latLong,isHomeRecomendation,brokerName,homeType,beds,baths,areas,livingArea,taxAssessedValue,lotAreaValue,lotAreaUnit,daysOnZillow,zestimate,statusType,homeStatus
6,32146373,https://www.zillow.com/homedetails/195-22-McLaughlin-Ave-Hollis-NY-11423/32146373_zpid/,https://photos.zillowstatic.com/fp/7805c47288a3ad4c99f7ac69ad2f3369-p_e.jpg,"195-22 McLaughlin Ave, Hollis, NY 11423","$1,150,000",1150000,"{'latitude': 40.72313, 'longitude': -73.77125}",False,Listing by: Brown Harris Stevens Forest Hills LLC,SINGLE_FAMILY,5,4,2119,2119,1009000,,,10,1148100,FOR_SALE,FOR_SALE
6,32182607,https://www.zillow.com/homedetails/11934-145th-St-Jamaica-NY-11436/32182607_zpid/,https://photos.zillowstatic.com/fp/4ea1bb36cc5476a6a5430ca64ab5c80a-p_e.jpg,"11934 145th Street, Jamaica, NY 11436","$425,000",425000,"{'latitude': 40.67725, 'longitude': -73.79556}",False,Listing by: Keller Williams Legendary,SINGLE_FAMILY,3,1,1500,1500,645000,2000,sqft,18,,FOR_SALE,FOR_SALE
6,32035428,https://www.zillow.com/homedetails/16023-28th-Ave-Flushing-NY-11358/32035428_zpid/,https://photos.zillowstatic.com/fp/af74df0602d83b9b0d35f15d8ecf7ac8-p_e.jpg,"16023 28th Avenue, Flushing, NY 11358","$1,188,000",1188000,"{'latitude': 40.772198, 'longitude': -73.80326}",False,Listing by: Willow Brook Properties,SINGLE_FAMILY,3,2,1460,1460,1005000,4000,sqft,54,,FOR_SALE,FOR_SALE
6,79516011,https://www.zillow.com/homedetails/140-10-84th-Dr-2B-Queens-NY-11435/79516011_zpid/,https://photos.zillowstatic.com/fp/b70f7fa99533a40284f7d7cd85df38aa-p_e.jpg,"140-10 84 Drive #2B, Briarwood, NY 11435","$298,880",298880,"{'latitude': 40.709606, 'longitude': -73.81653}",False,Listing by: Keller Williams Realty Greater,CONDO,2,1,750,750,,,,15,,FOR_SALE,FOR_SALE
6,31992028,https://www.zillow.com/homedetails/8527-54th-Ave-Flushing-NY-11373/31992028_zpid/,https://photos.zillowstatic.com/fp/79bb71e6b72b895987e7f3287475701b-p_e.jpg,"8527 54th Ave, Flushing, NY 11373","$1,450,000",1450000,"{'latitude': 40.73412, 'longitude': -73.87968}",False,Listing by: Imanberik Real Estate Inc,MULTI_FAMILY,6,2,3120,3120,1469000,,,4,1198900,FOR_SALE,FOR_SALE
6,454115144,https://www.zillow.com/homedetails/1727-Lacombe-Ave-APT-4A-Bronx-NY-10473/454115144_zpid/,https://photos.zillowstatic.com/fp/ae3de854bd85be8b03d23b755052833a-p_e.jpg,"1727 Lacombe Ave APT 4A, Bronx, NY 10473","$235,800",235800,"{'latitude': 40.814503, 'longitude': -73.86536}",False,Listing by: Keller Williams Realty NYC Group,MULTI_FAMILY,2,1,773,773,,,,29,,FOR_SALE,FOR_SALE
6,32004175,https://www.zillow.com/homedetails/55-Exeter-St-Forest-Hills-NY-11375/32004175_zpid/,https://photos.zillowstatic.com/fp/1e38ddc0bd14e4ba3e2e7ab3ccf2973f-p_e.jpg,"55 Exeter St, Forest Hills, NY 11375","$3,180,000",3180000,"{'latitude': 40.717617, 'longitude': -73.84874}",False,Listing by: E Realty International Corp,SINGLE_FAMILY,5,5,4060,4060,2971000,,,191,3144500,FOR_SALE,FOR_SALE
6,32214284,https://www.zillow.com/homedetails/15637-85th-St-Jamaica-NY-11414/32214284_zpid/,https://photos.zillowstatic.com/fp/e232d4ebcf4fb93a1ac25ac57d34c486-p_e.jpg,"156-37 85th Street, Howard Beach, NY 11414","$800,000",800000,"{'latitude': 40.66201, 'longitude': -73.847984}",False,Listing by: Howard Hanna Rand Realty,SINGLE_FAMILY,3,2,1125,1125,741000,4000,sqft,5,,FOR_SALE,FOR_SALE
6,31503376,https://www.zillow.com/homedetails/252-W-30th-St-APT-12-New-York-NY-10001/31503376_zpid/,https://photos.zillowstatic.com/fp/63ee24fdb52640c4d43ce74de3e60988-p_e.jpg,"252 W 30th St APT 12, New York, NY 10001","$2,195,000",2195000,"{'latitude': 40.749252, 'longitude': -73.99488}",False,Listing by: Compass,CONDO,2,3,2000,2000,656105,,,113,,FOR_SALE,FOR_SALE
6,32310108,https://www.zillow.com/homedetails/80-Mulberry-Ave-Staten-Island-NY-10314/32310108_zpid/,https://photos.zillowstatic.com/fp/8a60503ec3b142e40f9c82b5a3df8021-p_e.jpg,"80 Mulberry Ave, Staten Island, NY 10314","$868,000",868000,"{'latitude': 40.595615, 'longitude': -74.167786}",False,Listing by: Keller Williams Realty Staten Island,SINGLE_FAMILY,4,5,2208,2208,777000,2613.6,sqft,38,866900,FOR_SALE,FOR_SALE
6,244816701,https://www.zillow.com/homedetails/785-Park-Ave-FRONT-1D-New-York-NY-10021/244816701_zpid/,https://photos.zillowstatic.com/fp/307ead86f5fd52c18d2ee11335fffc0e-p_e.jpg,"785 Park Ave FRONT 1D, New York, NY 10021","$500,000",500000,"{'latitude': 40.771824, 'longitude': -73.96282}",False,Listing by: Brown Harris Stevens,CONDO,2,2,0,0,51952000,,,97,,FOR_SALE,FOR_SALE
6,72651614,https://www.zillow.com/homedetails/89-00-170th-St-3K-Jamaica-NY-11432/72651614_zpid/,https://photos.zillowstatic.com/fp/06a3c5539eff85bad2c7cc03741f49e3-p_e.jpg,"89-00 170th Street #3K, Jamaica, NY 11432","$169,900",169900,"{'latitude': 40.709354, 'longitude': -73.79121}",False,Listing by: Exit Realty Prime,CONDO,1,1,750,750,,,,187,176000,FOR_SALE,FOR_SALE
6,32272683,https://www.zillow.com/homedetails/60-Westbury-Ave-Staten-Island-NY-10301/32272683_zpid/,https://photos.zillowstatic.com/fp/095f1d278326005c49a117aeceaf98e0-p_e.jpg,"60 Westbury Ave, Staten Island, NY 10301","$1,149,000",1149000,"{'latitude': 40.63742, 'longitude': -74.10388}",False,Listing by: DiTommaso Real Estate,SINGLE_FAMILY,3,4,2500,2500,967000,6098.4,sqft,3,1179200,FOR_SALE,FOR_SALE
6,143147683,https://www.zillow.com/homedetails/11-E-74th-St-New-York-NY-10021/143147683_zpid/,https://photos.zillowstatic.com/fp/29a953297c7dbb854048e2dc52ffa571-p_e.jpg,"11 E 74th St, New York, NY 10021","$43,000,000",43000000,"{'latitude': 40.773598, 'longitude': -73.96506}",False,Listing by: Brown Harris Stevens,SINGLE_FAMILY,6,13,10800,10800,18427000,,,689,,FOR_SALE,FOR_SALE
6,244987836,https://www.zillow.com/homedetails/125-Eastern-Pkwy-APT-4C-Brooklyn-NY-11238/244987836_zpid/,https://photos.zillowstatic.com/fp/9cc672b2feb3f83c418a6a1be51cf597-p_e.jpg,"125 Eastern Parkway #4C, Brooklyn, NY 11238","$449,900",449900,"{'latitude': 40.67266, 'longitude': -73.96472}",False,Listing by: Liberty Chateau Realty Inc,CONDO,2,1,990,990,6185000,0.3127640036730946,acres,60,,FOR_SALE,FOR_SALE
6,300066378,https://www.zillow.com/homedetails/272-Jefferson-Ave-Brooklyn-NY-11216/300066378_zpid/,https://photos.zillowstatic.com/fp/9baf832e1549108052e0a157df256e10-p_e.jpg,"272 Jefferson Ave, Brooklyn, NY 11216","$4,995,000",4995000,"{'latitude': 40.683437, 'longitude': -73.94668}",False,Listing by: Brown Harris Stevens,SINGLE_FAMILY,6,7,0,0,2754000,,,19,,FOR_SALE,FOR_SALE
6,32060946,https://www.zillow.com/homedetails/3604-210th-St-Flushing-NY-11361/32060946_zpid/,https://photos.zillowstatic.com/fp/74d589222d95c842fa8acc923e0a4220-p_e.jpg,"3604 210th St, Flushing, NY 11361","$1,590,000",1590000,"{'latitude': 40.766724, 'longitude': -73.77698}",False,Listing by: Berkshire Hathaway HomeServices Laffey International Realty,SINGLE_FAMILY,5,4,2729,2729,1309000,,,30,1594700,FOR_SALE,FOR_SALE
6,215954202,https://www.zillow.com/homedetails/60-Knolls-Cres-APT-2F-Bronx-NY-10463/215954202_zpid/,https://photos.zillowstatic.com/fp/dbea7aacd4792d485f93d04e6185f522-p_e.jpg,"60 Knolls Cres APT 2F, Bronx, NY 10463","$91,865",91865,"{'latitude': 40.879417, 'longitude': -73.91768}",False,Listing by: Robert E. Hill,CONDO,1,1,750,750,,,,131,149200,FOR_SALE,FOR_SALE
6,32037667,https://www.zillow.com/homedetails/35-20-147th-St-7F-Flushing-NY-11354/32037667_zpid/,https://photos.zillowstatic.com/fp/30feab3cceb008606f6c0729ea3bd86e-p_e.jpg,"3520 147th Street #7F, Flushing, NY 11354","$599,000",599000,"{'latitude': 40.76573, 'longitude': -73.81979}",False,Listing by: Promise Realty LLC,CONDO,1,1,700,700,105619,0.5380624426078972,acres,0,,FOR_SALE,FOR_SALE
6,32372021,https://www.zillow.com/homedetails/76-Lucille-Ave-Staten-Island-NY-10309/32372021_zpid/,https://photos.zillowstatic.com/fp/1ae8aea835ce19c18ec531682676b167-p_e.jpg,"76 Lucille Ave, Staten Island, NY 10309","$999,900",999900,"{'latitude': 40.54854, 'longitude': -74.216034}",False,Listing by: JM Properties,MULTI_FAMILY,6,3,2600,2600,800000,6534,sqft,5,986700,FOR_SALE,FOR_SALE
6,32027193,https://www.zillow.com/homedetails/620-150th-St-Flushing-NY-11357/32027193_zpid/,https://photos.zillowstatic.com/fp/f564ed4603c55fe5e9162d7fbaccd96c-p_e.jpg,"620 150th Street, Whitestone, NY 11357","$920,000",920000,"{'latitude': 40.795216, 'longitude': -73.81669}",False,Listing by: Mitra Hakimi Realty Group LLC,SINGLE_FAMILY,3,2,1460,1460,982000,3116,sqft,4,,FOR_SALE,FOR_SALE
6,32025766,https://www.zillow.com/homedetails/3-Point-Cres-Malba-NY-11357/32025766_zpid/,https://photos.zillowstatic.com/fp/7f74e4c4407cc26302d012c4c945a301-p_e.jpg,"3 Point Cres, Malba, NY 11357","$5,888,000",5888000,"{'latitude': 40.791187, 'longitude': -73.83075}",False,Listing by: Keller Williams Realty Landmark,TOWNHOUSE,7,10,10500,10500,4095000,,,75,,FOR_SALE,FOR_SALE
6,72650357,https://www.zillow.com/homedetails/77-20-Austin-St-5A-Forest-Hills-NY-11375/72650357_zpid/,https://photos.zillowstatic.com/fp/65f0b44b0dbe493bbef3e375da9d2f77-p_e.jpg,"77-20 Austin St #5A, Forest Hills, NY 11375","$449,000",449000,"{'latitude': 40.714348, 'longitude': -73.835365}",False,Listing by: Metro Garden Realty NYC,CONDO,2,1,0,0,,,,3,396300,FOR_SALE,FOR_SALE
6,455315863,https://www.zillow.com/homedetails/353-W-47th-St-APT-3FW-New-York-NY-10036/455315863_zpid/,https://photos.zillowstatic.com/fp/c44e0b892c818b10bf4a6a0c91b554ea-p_e.jpg,"353 W 47th St APT 3FW, New York, NY 10036","$350,000",350000,{},False,Listing by: Sotheby's International Realty,CONDO,1,1,0,0,,,,3,,FOR_SALE,FOR_SALE
6,32286290,https://www.zillow.com/homedetails/154-Howard-Ave-Staten-Island-NY-10301/32286290_zpid/,https://photos.zillowstatic.com/fp/d9be8f1056f61a0a54adc3643ccca57d-p_e.jpg,"154 Howard Ave, Staten Island, NY 10301","$1,049,000",1049000,"{'latitude': 40.626617, 'longitude': -74.08937}",False,Listing by: Gateway Arms Realty Corp.,SINGLE_FAMILY,4,4,1914,1914,1327000,0.29,acres,15,1040600,FOR_SALE,FOR_SALE
6,30675031,https://www.zillow.com/homedetails/607-E-2nd-St-Brooklyn-NY-11218/30675031_zpid/,https://photos.zillowstatic.com/fp/9baa6cb1d732ddbaaedd2628fc238b7d-p_e.jpg,"607 E 2nd St, Brooklyn, NY 11218","$1,700,000",1700000,"{'latitude': 40.63641, 'longitude': -73.97674}",False,Listing by: Brooklyn Properties,SINGLE_FAMILY,5,3,2219,2219,1470000,,,3,1726200,FOR_SALE,FOR_SALE
6,32046402,https://www.zillow.com/homedetails/4250-161st-St-Flushing-NY-11358/32046402_zpid/,https://photos.zillowstatic.com/fp/3326cce559446f09fbcfca414892de2d-p_e.jpg,"4250 161st Street, Flushing, NY 11358","$1,200,000",1200000,"{'latitude': 40.758972, 'longitude': -73.805405}",False,Listing by: E Realty International Corp,MULTI_FAMILY,,,1800,1800,1278000,4000,sqft,2,,FOR_SALE,FOR_SALE
6,120774664,https://www.zillow.com/homedetails/846-President-St-APT-5R-Brooklyn-NY-11215/120774664_zpid/,https://photos.zillowstatic.com/fp/ac78b236f8950edbcc6e818271d601b2-p_e.jpg,"846 President St APT 5R, Brooklyn, NY 11215","$695,000",695000,"{'latitude': 40.67323, 'longitude': -73.97499}",False,Listing by: Decode Real Estate,CONDO,1,1,0,0,,,,54,,FOR_SALE,FOR_SALE
6,89825816,https://www.zillow.com/homedetails/86-16-60th-Ave-APT-5K-Elmhurst-NY-11373/89825816_zpid/,https://photos.zillowstatic.com/fp/6c0b21bf03972420db61053fba61e235-p_e.jpg,"86-16 60th Avenue #5K, Elmhurst, NY 11373","$108,888",108888,"{'latitude': 40.73063, 'longitude': -73.87318}",False,Listing by: N & H Realty Group Inc,CONDO,1,1,820,820,,,,54,,FOR_SALE,FOR_SALE
6,93393404,https://www.zillow.com/homedetails/14022-Beech-Ave-APT-8F-Flushing-NY-11355/93393404_zpid/,https://photos.zillowstatic.com/fp/6b3b4e42ce0ede2d5bbed85146cfa9c0-p_e.jpg,"140-22 Beech Avenue #8F, Flushing, NY 11355","$628,000",628000,"{'latitude': 40.754654, 'longitude': -73.82256}",False,Listing by: E Realty International Corp,CONDO,2,2,722,722,136864,9500,sqft,3,,FOR_SALE,FOR_SALE
6,32036219,https://www.zillow.com/homedetails/2921-167th-St-Flushing-NY-11358/32036219_zpid/,https://photos.zillowstatic.com/fp/e4595202b6639ea2a26958a3457c5c92-p_e.jpg,"29-21 167th Street, Flushing, NY 11358","$1,088,000",1088000,"{'latitude': 40.770145, 'longitude': -73.797646}",False,Listing by: Douglas Elliman Real Estate,SINGLE_FAMILY,3,1,1368,1368,791000,2400,sqft,17,,FOR_SALE,FOR_SALE
6,346855017,https://www.zillow.com/homedetails/134-04-101st-Ave-Richmond-Hill-NY-11418/346855017_zpid/,https://photos.zillowstatic.com/fp/df25c2e628ca1a5d48a884d1624c1921-p_e.jpg,"134-04 101 avenue, Richmond Hill, NY 11418","$350,000",350000,"{'latitude': 40.69339, 'longitude': -73.81333}",False,Listing by: BLT Minimax Realty Inc,TOWNHOUSE,5,4,2200,2200,,,,229,,FOR_SALE,FOR_SALE
6,30757172,https://www.zillow.com/homedetails/1674-E-38th-St-Brooklyn-NY-11234/30757172_zpid/,https://photos.zillowstatic.com/fp/5a23f3d6734b1d0720b9c33083beb4e3-p_e.jpg,"1674 E 38th St, Brooklyn, NY 11234","$815,000",815000,"{'latitude': 40.615726, 'longitude': -73.93588}",False,Listing by: RE/MAX Edge,SINGLE_FAMILY,3,2,1064,1064,743000,2200,sqft,3,806700,FOR_SALE,FOR_SALE
6,32021956,https://www.zillow.com/homedetails/1110-124th-St-Flushing-NY-11356/32021956_zpid/,https://photos.zillowstatic.com/fp/4a58b0c7aa653ac0a7e9d998ec26d2fa-p_e.jpg,"11-10 124 Street, College Point, NY 11356","$539,900",539900,"{'latitude': 40.787613, 'longitude': -73.84401}",False,Listing by: RE/MAX City Square,SINGLE_FAMILY,3,2,1216,1216,748000,4617,sqft,50,,FOR_SALE,FOR_SALE
6,32139218,https://www.zillow.com/homedetails/10909-169th-Pl-Jamaica-NY-11433/32139218_zpid/,https://photos.zillowstatic.com/fp/8a8997f456f2a8ee24c490a2899d308a-p_e.jpg,"10909 169th Place, Jamaica, NY 11433","$500,000",500000,"{'latitude': 40.696453, 'longitude': -73.78443}",False,Listing by: NY Home Ventures,SINGLE_FAMILY,3,1,1343,1343,667000,2210,sqft,24,,FOR_SALE,FOR_SALE
6,115825798,https://www.zillow.com/homedetails/5198-Hylan-Blvd-Staten-Island-NY-10312/115825798_zpid/,https://photos.zillowstatic.com/fp/18f7ba3f5480a6d7a49b1e0be074fa4d-p_e.jpg,"5198 Hylan Blvd, Staten Island, NY 10312","$865,000",865000,"{'latitude': 40.525997, 'longitude': -74.17978}",False,Listing by: NextHome Prestige,MULTI_FAMILY,3,4,1440,1440,723000,2178,sqft,2,889400,FOR_SALE,FOR_SALE
6,32051639,https://www.zillow.com/homedetails/4724-197th-St-Flushing-NY-11358/32051639_zpid/,https://photos.zillowstatic.com/fp/9aa47bc8221184ee37dac7255d0e3f37-p_e.jpg,"47-24 197th Street, Flushing, NY 11358","$1,475,000",1475000,"{'latitude': 40.752094, 'longitude': -73.78327}",False,Listing by: Keller Williams Legendary,MULTI_FAMILY,6,3,2900,2900,892000,5000,sqft,9,,FOR_SALE,FOR_SALE
6,2080339509,https://www.zillow.com/homedetails/117-19-Union-Tpke-Forest-Hills-NY-11375/2080339509_zpid/,https://photos.zillowstatic.com/fp/9451522c46a4a1bfd47b3ba13660d722-p_e.jpg,"117-19 Union Tpke, Forest Hills, NY 11375","$1,588,000",1588000,"{'latitude': 40.712337, 'longitude': -73.835594}",False,Listing by: Daniel Gale Sotheby's International Realty,SINGLE_FAMILY,5,3,0,0,,,,42,,FOR_SALE,FOR_SALE
6,2057921066,https://www.zillow.com/homedetails/42-Vedder-Ave-1-Staten-Island-NY-10314/2057921066_zpid/,https://photos.zillowstatic.com/fp/7cb6a7a7c69f513f57260445c231c35d-p_e.jpg,"42 Vedder Ave #1, Staten Island, NY 10314","$479,000",479000,{},False,Listing by: MadisonEstates Sothebys Realty,CONDO,2,2,1065,1065,,,,15,,FOR_SALE,FOR_SALE
6,62710801,https://www.zillow.com/homedetails/331-Union-Ave-Staten-Island-NY-10303/62710801_zpid/,https://photos.zillowstatic.com/fp/4b51bb8c8118f9767044a3f7bb451561-p_e.jpg,"331 Union Ave, Staten Island, NY 10303","$449,999",449999,"{'latitude': 40.628403, 'longitude': -74.15766}",False,"Listing by: Robert DeFalco Realty, Inc.",TOWNHOUSE,3,2,1200,1200,487000,1306.8,sqft,9,459100,FOR_SALE,FOR_SALE
6,30720481,https://www.zillow.com/homedetails/1623-W-8th-St-Brooklyn-NY-11223/30720481_zpid/,https://photos.zillowstatic.com/fp/ff61be97ebbf077ec34197528d56cbf1-p_e.jpg,"1623 W 8th St, Brooklyn, NY 11223","$1,580,000",1580000,"{'latitude': 40.607235, 'longitude': -73.98125}",False,Listing by: Tiger Realty,MULTI_FAMILY,5,3,2064,2064,1207000,,,2,1542300,FOR_SALE,FOR_SALE
7,31937160,https://www.zillow.com/homedetails/1435-Broadway-Astoria-NY-11106/31937160_zpid/,https://photos.zillowstatic.com/fp/dbb5a1291a6e00d62210ac8d7e5fb5d9-p_e.jpg,"1435 Broadway, Astoria, NY 11106","$1,189,000",1189000,"{'latitude': 40.76595, 'longitude': -73.93236}",False,Listing by: Corcoran,CONDO,2,3,1093,1093,619000,,,99,1188500,FOR_SALE,FOR_SALE
7,215954987,https://www.zillow.com/homedetails/2501-Palisade-Ave-APT-H2-Bronx-NY-10463/215954987_zpid/,https://photos.zillowstatic.com/fp/40ace2bc5aa76ebd32f4477834378498-p_e.jpg,"2501 Palisade Ave APT H2, Bronx, NY 10463","$1,275,000",1275000,"{'latitude': 40.88104, 'longitude': -73.92261}",False,Listing by: Douglas Elliman,CONDO,3,3,1995,1995,,,,125,1263800,FOR_SALE,FOR_SALE
7,447640063,https://www.zillow.com/homedetails/662-10th-Ave-APT-4N-New-York-NY-10036/447640063_zpid/,https://photos.zillowstatic.com/fp/e18e031ed7bd90cbe5f569950d968ae1-p_e.jpg,"662 10th Ave APT 4N, New York, NY 10036","$499,000",499000,"{'latitude': 40.76245, 'longitude': -73.993195}",False,Listing by: Bizzarro Agency,CONDO,2,1,0,0,,,,153,,FOR_SALE,FOR_SALE
7,32343308,https://www.zillow.com/homedetails/491-Tarrytown-Ave-Staten-Island-NY-10306/32343308_zpid/,https://photos.zillowstatic.com/fp/81837b495e7e439d33b954381bd343e1-p_e.jpg,"491 Tarrytown Ave, Staten Island, NY 10306","$658,000",658000,"{'latitude': 40.558624, 'longitude': -74.12014}",False,Listing by: RE/MAX Edge,SINGLE_FAMILY,3,2,1120,1120,650000,6000,sqft,1,660900,FOR_SALE,FOR_SALE
7,72648879,https://www.zillow.com/homedetails/34-24-82nd-St-APT-6J-Jackson-Heights-NY-11372/72648879_zpid/,https://photos.zillowstatic.com/fp/535a7f4d4710d148025831771e5fce63-p_e.jpg,"34-24 82nd Street #6J, Jackson Heights, NY 11372","$350,000",350000,"{'latitude': 40.75298, 'longitude': -73.885025}",False,"Listing by: Baez Real Estate, Inc.",CONDO,2,1,1250,1250,,,,2,,FOR_SALE,FOR_SALE
7,62635755,https://www.zillow.com/homedetails/3038-Kingsland-Ave-Bronx-NY-10469/62635755_zpid/,https://photos.zillowstatic.com/fp/8c4776739370acea9fcded7809b1fdc8-p_e.jpg,"3038 Kingsland Avenue, Bronx, NY 10469","$1,100,000",1100000,"{'latitude': 40.87129, 'longitude': -73.84104}",False,Listing by: Exit Realty Prime,MULTI_FAMILY,6,4,2026,2026,817000,1974,sqft,5,1094700,FOR_SALE,FOR_SALE
7,32013949,https://www.zillow.com/homedetails/6929-67th-Pl-Ridgewood-NY-11385/32013949_zpid/,https://photos.zillowstatic.com/fp/65293bc5b7aaede9eeb23c3120e498a6-p_e.jpg,"6929 67th Pl, Ridgewood, NY 11385","$775,000",775000,"{'latitude': 40.705215, 'longitude': -73.88678}",False,Listing by: Compass,SINGLE_FAMILY,3,1,1314,1314,749000,,,18,771100,FOR_SALE,FOR_SALE
7,32033808,https://www.zillow.com/homedetails/2905-150th-St-Flushing-NY-11354/32033808_zpid/,https://photos.zillowstatic.com/fp/0d14b2a4fae8fb57d7ad7e73e01b29cc-p_e.jpg,"29-05 150 Street, Flushing, NY 11354","$888,000",888000,"{'latitude': 40.772003, 'longitude': -73.81541}",False,Listing by: Maureen Folan R E Group LLC,SINGLE_FAMILY,3,2,1440,1440,991000,,,2,,FOR_SALE,FOR_SALE
7,448730207,https://www.zillow.com/homedetails/33-47-91st-St-APT-3H-Jackson-Heights-NY-11372/448730207_zpid/,https://photos.zillowstatic.com/fp/9f75b2ed35d764610cf2fdb91812ec94-p_e.jpg,"33-47 91st. Street #3H, Jackson Heights, NY 11372","$348,000",348000,"{'latitude': 40.75492, 'longitude': -73.87656}",False,Listing by: Grand Home Properties LLC,CONDO,2,2,1200,1200,,,,33,,FOR_SALE,FOR_SALE
7,32135400,https://www.zillow.com/homedetails/8822-186th-St-Jamaica-NY-11423/32135400_zpid/,https://photos.zillowstatic.com/fp/c85bf6e2bbe34803d646756f21d8a86c-p_e.jpg,"8822 186th St, Jamaica, NY 11423","$649,000",649000,"{'latitude': 40.713722, 'longitude': -73.77602}",False,Listing by: Keller Williams Realty Landmark II,SINGLE_FAMILY,3,3,2399,2399,745000,,,67,653500,FOR_SALE,FOR_SALE
7,245024494,https://www.zillow.com/homedetails/325-Marine-Ave-APT-C3-Brooklyn-NY-11209/245024494_zpid/,https://photos.zillowstatic.com/fp/9fc1a5f6b08a9e26b643163f89ff2938-p_e.jpg,"325 Marine Ave APT C3, Brooklyn, NY 11209","$345,000",345000,"{'latitude': 40.614727, 'longitude': -74.03341}",False,Listing by: Remax Edge,CONDO,2,1,820,820,2851000,,,326,,FOR_SALE,FOR_SALE
7,32042915,https://www.zillow.com/homedetails/14024-Quince-Ave-Flushing-NY-11355/32042915_zpid/,https://photos.zillowstatic.com/fp/76d48c11f17b43b0224ab08e31a89c30-p_e.jpg,"140-24 Quince Avenue, Flushing, NY 11355","$1,298,000",1298000,"{'latitude': 40.74699, 'longitude': -73.81379}",False,Listing by: RE/MAX 1st Choice,MULTI_FAMILY,6,4,1764,1764,1254000,2542,sqft,9,,FOR_SALE,FOR_SALE
7,31534012,https://www.zillow.com/homedetails/16-E-76th-St-New-York-NY-10021/31534012_zpid/,https://photos.zillowstatic.com/fp/51cb819082b9b784c5dfd02c5155dd6c-p_e.jpg,"16 E 76th St, New York, NY 10021","$16,000,000",16000000,"{'latitude': 40.77443, 'longitude': -73.96429}",False,Listing by: Douglas Elliman,SINGLE_FAMILY,6,8,10258,10258,23198000,,,159,15216000,FOR_SALE,FOR_SALE
7,244701648,https://www.zillow.com/homedetails/465-Park-Ave-APT-34E-New-York-NY-10022/244701648_zpid/,https://photos.zillowstatic.com/fp/1159e57b05b0ab56eeb34e1b656015b7-p_e.jpg,"465 Park Ave APT 34E, New York, NY 10022","$595,000",595000,"{'latitude': 40.761642, 'longitude': -73.97012}",False,Listing by: Compass,CONDO,2,2,0,0,57044000,,,216,,FOR_SALE,FOR_SALE
7,2067535824,https://www.zillow.com/homedetails/781-5th-Ave-613-616-New-York-NY-10022/2067535824_zpid/,https://photos.zillowstatic.com/fp/eb085108fabf680ef6e8edb5cd5fb50f-p_e.jpg,"781 5th Ave #613-616, New York, NY 10022","$950,000",950000,"{'latitude': 40.7643, 'longitude': -73.9725}",False,Listing by: Sotheby's International Realty,CONDO,3,3,1950,1950,,,,1349,,FOR_SALE,FOR_SALE
7,2061833692,https://www.zillow.com/homedetails/119-44-193rd-St-Saint-Albans-NY-11412/2061833692_zpid/,https://photos.zillowstatic.com/fp/e1b291361e70a41b9f75decfae52963c-p_e.jpg,"119-44 193rd Street, Saint Albans, NY 11412","$799,000",799000,"{'latitude': 40.68861, 'longitude': -73.756744}",False,Listing by: Voro LLC,SINGLE_FAMILY,4,3,1500,1500,,3300,sqft,18,,FOR_SALE,FOR_SALE
7,30728771,https://www.zillow.com/homedetails/1870-E-27th-St-Brooklyn-NY-11229/30728771_zpid/,https://photos.zillowstatic.com/fp/5967bc13782d80d14254b2e18e08fb89-p_e.jpg,"1870 E 27th St, Brooklyn, NY 11229","$1,600,000",1600000,"{'latitude': 40.605354, 'longitude': -73.94602}",False,"Listing by: Elite Home Sales, Inc.",SINGLE_FAMILY,4,2,1948,1948,1412000,3000,sqft,1,1549300,FOR_SALE,FOR_SALE
7,244870755,https://www.zillow.com/homedetails/311-E-71st-St-APT-10A-New-York-NY-10021/244870755_zpid/,https://photos.zillowstatic.com/fp/68bc6281077c447e7dd34ab517366612-p_e.jpg,"311 71st Street E #10A, New York (Manhattan), NY 10021","$525,000",525000,"{'latitude': 40.76794, 'longitude': -73.957855}",False,Listing by: More and More Real Estate,CONDO,1,1,700,700,18094000,,,50,,FOR_SALE,FOR_SALE
7,69524026,https://www.zillow.com/homedetails/753-E-5th-St-APT-4C-New-York-NY-10009/69524026_zpid/,https://photos.zillowstatic.com/fp/c01024634f3511c0c31e0fe79e414422-p_e.jpg,"753 E 5th St APT 4C, New York, NY 10009","$750,000",750000,"{'latitude': 40.72209, 'longitude': -73.97752}",False,Listing by: Corcoran,CONDO,2,2,741,741,315171,,,228,762700,FOR_SALE,FOR_SALE
7,32169947,https://www.zillow.com/homedetails/13421-Hawtree-St-Jamaica-NY-11417/32169947_zpid/,https://photos.zillowstatic.com/fp/039f441bde83f32825d3eb6f872adb8f-p_e.jpg,"13421 Hawtree Street, Ozone Park, NY 11417","$899,000",899000,"{'latitude': 40.675213, 'longitude': -73.83781}",False,Listing by: Coldwell Banker American Homes,MULTI_FAMILY,5,3,2176,2176,982000,1700,sqft,51,,FOR_SALE,FOR_SALE
7,244726019,https://www.zillow.com/homedetails/155-E-2nd-St-APT-4D-New-York-NY-10009/244726019_zpid/,https://photos.zillowstatic.com/fp/db482169a7d78eb02d2402f6a2409939-p_e.jpg,"155 E 2nd St APT 4D, New York, NY 10009","$399,999",399999,"{'latitude': 40.72261, 'longitude': -73.98545}",False,Listing by: Oxford Property Group,CONDO,1,1,0,0,1607000,,,50,,FOR_SALE,FOR_SALE
